product_id,time_period,quantity,price,cost_shock,store_id,product_category,income,population,trend
92,3,42.04,13.59,-1.875,17,3,50.3,131.1,3
92,4,48.24,16.5,1.923,19,10,42.8,122.7,4
92,5,24.55,12.47,-0.132,28,3,27.9,46.3,5
93,1,21.16,14.04,0.096,26,1,44.2,49.9,1
93,2,95.54,17.35,-0.777,37,5,85.7,125.5,2
93,3,16.05,11.5,-2.766,26,4,17.8,136.9,3
93,4,29.27,14.61,2.149,23,9,40.5,78.8,4
93,5,105.12,16.98,-0.169,9,9,76.9,66.6,5
94,1,78.57,13.21,-3.724,12,5,68.7,107.9,1
94,2,37.34,13.55,-0.276,1,10,41.4,56.4,2
94,3,71.76,12.23,-2.709,1,4,53.1,94.9,3
94,4,60.72,15.55,1.181,47,7,56.9,89.3,4
94,5,43.2,14.7,0.906,34,6,52.0,93.3,5
95,1,82.28,19.8,3.017,32,4,76.8,156.5,1
95,2,55.88,11.77,-2.953,48,10,55.1,81.0,2
95,3,61.16,18.06,2.874,25,2,67.0,101.6,3
95,4,51.43,14.32,1.039,40,1,52.7,60.6,4
95,5,46.31,11.97,-2.734,45,4,19.5,128.2,5
96,1,12.6,16.46,3.654,1,4,32.1,94.6,1
96,2,24.17,14.87,-0.249,16,1,35.2,135.3,2
96,3,50.11,12.04,-2.382,39,6,46.3,26.3,3
96,4,97.64,17.83,2.079,5,4,81.2,98.3,4
96,5,59.18,13.75,-2.178,22,1,55.4,104.0,5
97,1,16.59,17.33,2.312,29,1,48.4,127.3,1
97,2,60.78,14.7,-0.384,3,1,68.6,80.7,2
97,3,29.39,13.49,-0.698,12,8,28.2,123.6,3
97,4,56.68,11.92,-2.603,26,10,42.7,84.2,4
97,5,47.9,12.18,-2.087,16,8,40.4,102.8,5
98,1,44.96,15.41,0.321,37,2,56.0,127.7,1
98,2,48.1,12.5,-3.278,22,7,63.4,72.1,2
98,3,56.84,16.08,1.378,29,8,57.1,122.2,3
98,4,64.22,14.15,-1.05,14,8,57.3,110.0,4
98,5,52.8,13.25,-0.793,28,10,44.6,90.0,5
99,1,34.84,15.48,1.166,5,7,54.8,80.0,1
99,2,28.24,13.45,-0.408,47,5,37.4,37.0,2
99,3,60.16,16.89,2.461,49,1,60.1,97.6,3
99,4,65.02,9.95,-4.101,30,9,42.5,90.0,4
99,5,18.55,15.21,1.601,46,7,33.2,119.2,5
100,1,41.64,14.43,0.048,5,2,50.6,116.1,1
100,2,18.77,12.75,-1.316,12,6,21.3,132.1,2
100,3,59.95,17.34,1.898,16,2,72.1,133.2,3
100,4,97.08,18.13,1.174,26,1,62.0,194.7,4
100,5,48.11,14.75,0.457,26,7,55.1,115.4,5
101,1,16.03,12.15,-0.506,48,2,25.6,74.2,1
101,2,18.49,12.64,-1.411,21,2,39.5,124.8,2
101,3,76.39,14.52,-2.158,39,5,50.6,148.2,3
101,4,50.1,16.49,2.732,36,5,46.1,114.2,4
101,5,21.92,13.53,1.653,33,7,24.7,36.3,5
102,1,24.12,14.9,1.137,30,1,30.3,116.7,1
102,2,19.64,13.13,-0.854,37,8,45.8,81.1,2
102,3,23.14,16.23,4.068,23,3,30.8,60.3,3
102,4,69.51,14.75,-1.389,10,4,70.6,105.6,4
102,5,104.91,14.15,-0.756,5,9,57.4,54.2,5
103,1,23.28,17.91,3.626,36,4,37.9,130.7,1
103,2,63.1,16.51,-0.105,34,10,67.5,121.9,2
103,3,42.94,17.35,3.476,31,5,64.5,97.4,3
103,4,43.15,14.25,0.757,10,7,54.3,83.5,4
103,5,63.23,14.42,-1.03,19,4,49.4,94.5,5
104,1,25.21,13.56,-0.392,32,1,45.5,69.7,1
104,2,29.4,12.29,-1.434,1,9,41.9,97.7,2
104,3,35.96,12.89,1.387,5,4,29.9,14.7,3
104,4,82.62,17.95,2.446,45,9,72.9,102.7,4
104,5,30.26,14.8,0.935,4,6,42.2,103.4,5
105,1,41.02,15.84,0.567,16,1,50.4,125.4,1
105,2,32.17,11.72,-2.078,24,3,36.3,109.0,2
105,3,21.13,16.47,2.187,16,2,46.1,129.3,3
105,4,118.64,18.32,1.68,2,9,92.8,116.4,4
105,5,30.14,14.57,0.556,49,1,39.1,131.1,5
106,1,75.01,16.56,-0.603,28,9,71.7,178.6,1
106,2,33.32,14.51,0.088,32,9,49.6,112.6,2
106,3,70.49,13.12,-1.82,27,8,60.2,105.5,3
106,4,122.07,13.54,-2.949,20,8,68.7,135.6,4
106,5,123.28,14.25,-0.6,24,1,54.1,86.0,5
107,1,66.66,12.48,-1.72,12,8,44.7,96.4,1
107,2,44.11,13.48,-1.015,50,10,47.2,112.6,2
107,3,47.53,12.79,-0.976,35,3,47.7,102.2,3
107,4,81.6,16.48,-0.156,33,7,78.0,102.0,4
107,5,18.64,14.01,-0.287,33,1,27.7,127.0,5
108,1,15.98,7.67,-6.106,43,1,23.4,49.1,1
108,2,15.56,15.1,0.696,37,10,24.4,161.0,2
108,3,49.34,14.63,0.263,12,5,36.6,114.6,3
108,4,91.66,16.36,1.922,3,5,60.5,88.0,4
108,5,74.28,16.36,-0.428,1,8,61.4,148.8,5
109,1,28.59,15.9,2.169,33,7,40.9,103.1,1
109,2,36.98,13.28,-0.306,40,8,49.6,103.9,2
109,3,29.6,13.11,0.68,10,6,33.3,93.6,3
109,4,29.76,13.26,-1.834,43,6,34.6,144.0,4
109,5,48.68,16.2,2.272,44,2,58.7,99.7,5
110,1,55.28,17.13,2.6,29,6,65.7,83.2,1
110,2,21.98,18.08,3.767,13,5,42.8,130.0,2
110,3,108.75,15.2,-1.085,12,3,74.5,135.5,3
110,4,66.42,16.87,1.059,31,6,64.5,148.2,4
110,5,187.35,13.77,-2.88,46,8,73.9,119.0,5
111,1,52.57,11.56,-3.774,2,9,45.5,134.4,1
111,2,76.56,15.69,1.127,50,1,72.8,92.2,2
111,3,73.26,15.89,-0.226,35,3,82.7,130.8,3
111,4,47.05,11.79,-2.57,23,3,43.8,122.3,4
111,5,49.7,14.9,0.358,17,8,47.7,115.9,5
112,1,22.37,14.26,1.867,26,1,35.8,53.3,1
112,2,31.66,13.31,0.126,8,5,32.8,88.4,2
112,3,27.33,14.9,2.457,29,3,33.0,98.6,3
112,4,27.76,13.61,-1.322,26,2,37.8,115.9,4
112,5,66.85,17.62,2.165,10,8,54.1,172.0,5
113,1,22.47,15.07,-0.768,26,3,38.5,125.8,1
113,2,29.97,16.54,2.46,34,7,53.7,75.7,2
113,3,47.25,11.25,-2.542,41,1,54.0,85.6,3
113,4,34.61,15.94,0.461,7,6,42.9,141.7,4
113,5,44.59,14.1,0.457,4,3,49.1,84.3,5
114,1,40.96,15.12,0.954,50,8,42.1,130.6,1
114,2,34.94,13.61,-0.703,45,6,45.3,103.5,2
114,3,34.06,15.1,0.863,11,2,37.9,95.0,3
114,4,29.85,14.04,-0.397,29,6,51.3,84.7,4
114,5,56.58,11.54,-1.053,36,7,41.0,8.6,5
115,1,24.13,15.86,2.828,25,5,32.5,116.2,1
115,2,31.04,14.78,0.156,21,3,58.9,68.4,2
115,3,57.08,11.13,-3.028,36,4,59.4,57.4,3
115,4,65.19,14.87,-1.346,10,4,66.7,107.4,4
115,5,28.59,16.82,2.903,37,6,34.6,130.9,5
116,1,28.79,11.31,-1.817,9,10,42.8,49.1,1
116,2,35.8,17.18,1.082,24,1,53.5,130.1,2
116,3,46.5,12.99,-1.389,35,4,42.5,72.9,3
116,4,62.05,13.25,-2.876,49,10,58.6,119.5,4
116,5,67.75,16.07,0.961,35,4,57.5,117.4,5
117,1,50.36,13.65,-0.657,48,10,57.2,93.8,1
117,2,24.76,17.91,3.177,36,1,71.9,100.9,2
117,3,36.77,17.28,2.251,18,9,59.7,88.1,3
117,4,62.73,16.2,2.531,49,4,52.3,107.9,4
117,5,33.18,16.42,2.132,39,7,47.1,107.6,5
118,1,21.63,15.56,1.379,32,3,48.1,72.3,1
118,2,41.17,11.52,-2.732,24,10,34.0,59.3,2
118,3,25.45,12.97,-0.468,23,3,23.5,130.3,3
118,4,84.64,15.9,1.342,32,8,57.0,106.1,4
118,5,79.49,15.48,-0.581,37,8,68.4,126.1,5
119,1,44.4,14.14,-0.06,12,1,45.0,79.9,1
119,2,49.61,16.92,1.449,49,10,73.8,75.3,2
119,3,16.95,15.12,2.112,13,2,47.4,69.6,3
119,4,30.93,11.98,-1.845,23,8,20.7,94.6,4
119,5,93.31,15.17,1.34,25,1,63.8,107.0,5
120,1,34.21,14.65,1.13,35,8,42.8,83.7,1
120,2,62.23,15.07,-1.978,41,8,65.1,146.9,2
120,3,42.25,13.05,-0.813,30,2,30.8,80.7,3
120,4,75.7,14.8,0.299,17,4,56.2,107.5,4
120,5,40.19,16.18,2.78,49,6,38.0,73.5,5
121,1,45.58,12.88,-0.83,20,9,53.0,79.8,1
121,2,32.98,16.17,0.835,48,8,61.5,97.4,2
121,3,47.97,16.18,2.338,25,8,58.0,75.0,3
121,4,45.52,17.38,3.709,22,7,51.0,102.7,4
121,5,56.73,14.13,0.454,13,9,29.3,113.2,5
122,1,69.46,12.53,-4.239,19,2,61.0,132.8,1
122,2,35.95,17.05,1.847,49,3,65.5,67.6,2
122,3,31.4,14.81,0.422,36,10,34.4,105.0,3
122,4,59.77,11.98,-1.69,12,8,36.6,98.1,4
122,5,126.19,14.97,1.422,41,6,66.1,44.6,5
123,1,27.19,15.69,3.731,19,10,46.9,66.1,1
123,2,26.04,14.6,0.418,12,9,36.9,114.2,2
123,3,41.73,11.09,-3.244,9,10,54.1,59.4,3
123,4,26.04,16.55,2.888,7,4,40.4,97.8,4
123,5,65.45,13.17,0.045,28,8,52.4,36.3,5
124,1,18.29,14.93,1.425,14,10,43.8,96.9,1
124,2,67.03,12.58,0.124,31,3,45.1,38.4,2
124,3,55.31,16.22,0.912,19,3,66.7,81.9,3
124,4,18.29,13.16,1.331,47,8,13.0,86.9,4
124,5,69.44,15.89,1.614,16,5,58.3,103.7,5
125,1,68.8,15.88,0.293,5,3,64.2,92.4,1
125,2,40.84,11.36,-1.521,35,10,40.7,62.9,2
125,3,43.9,14.96,0.387,12,1,64.1,63.5,3
125,4,34.98,13.73,1.577,25,3,35.6,51.6,4
125,5,65.28,12.97,-1.507,21,9,40.1,106.2,5
126,1,26.94,11.2,-2.213,36,5,38.4,104.9,1
126,2,62.34,18.11,2.666,23,10,64.3,120.1,2
126,3,17.93,16.65,3.383,16,2,23.8,85.0,3
126,4,97.98,14.13,0.077,39,7,74.6,48.0,4
126,5,35.09,15.56,1.202,45,2,45.4,90.5,5
127,1,41.25,15.53,0.752,42,4,59.2,100.3,1
127,2,75.21,11.02,-4.36,39,7,57.9,65.1,2
127,3,42.01,13.67,0.413,14,4,52.3,67.9,3
127,4,25.31,16.06,2.932,31,7,41.0,113.5,4
127,5,75.95,13.57,-2.349,5,7,68.6,103.0,5
128,1,39.33,12.69,-2.532,35,1,42.3,134.0,1
128,2,38.85,13.93,-1.461,23,6,39.0,151.7,2
128,3,68.64,12.76,-0.948,29,9,63.2,54.9,3
128,4,78.72,15.89,1.334,43,2,52.2,87.4,4
128,5,47.31,17.75,2.641,11,3,70.4,103.7,5
129,1,32.6,17.33,2.594,18,10,49.1,110.9,1
129,2,16.68,15.66,1.308,47,5,40.2,130.5,2
129,3,54.27,13.72,-3.182,12,9,54.1,121.9,3
129,4,51.14,13.32,-3.19,9,4,43.3,134.2,4
129,5,36.68,15.24,1.468,10,1,40.7,101.8,5
130,1,35.41,12.02,-3.174,44,4,62.5,81.1,1
130,2,79.63,17.51,1.111,17,6,77.5,158.5,2
130,3,41.16,14.17,0.555,38,5,46.3,104.6,3
130,4,47.1,12.85,-0.927,7,1,35.4,92.7,4
130,5,53.16,9.22,-5.093,46,4,47.7,67.8,5
131,1,68.07,15.04,0.404,13,6,57.7,104.8,1
131,2,19.86,16.06,1.024,40,10,53.9,130.1,2
131,3,55.32,13.3,-1.112,42,10,67.9,85.0,3
131,4,81.78,12.6,-2.184,9,4,60.0,96.0,4
131,5,40.58,13.33,0.587,50,9,33.4,107.5,5
132,1,61.8,11.55,-2.905,27,5,42.6,114.2,1
132,2,23.41,14.01,1.234,2,8,29.3,92.2,2
132,3,57.21,17.21,2.112,5,9,67.2,88.2,3
132,4,32.35,10.57,-3.92,29,10,20.1,84.7,4
132,5,19.71,10.95,-1.056,37,5,30.8,66.8,5
133,1,21.35,13.92,-0.098,38,6,42.3,76.9,1
133,2,36.65,13.83,-0.039,19,1,58.5,76.1,2
133,3,53.62,11.94,-1.758,8,7,42.2,53.7,3
133,4,73.63,13.09,-2.673,48,4,44.5,129.8,4
133,5,82.19,14.59,-0.92,45,2,44.8,110.8,5
134,1,38.77,16.99,1.288,1,5,52.6,104.3,1
134,2,29.33,15.88,1.141,22,3,31.7,139.1,2
134,3,30.01,14.92,1.165,17,6,35.8,121.5,3
134,4,73.49,16.47,2.502,7,8,75.2,76.3,4
134,5,53.18,13.85,-2.095,25,7,56.0,135.2,5
135,1,35.84,15.27,-0.756,45,3,61.4,129.2,1
135,2,29.41,12.88,-0.37,4,8,50.9,66.5,2
135,3,78.05,10.78,-5.765,36,2,47.9,127.1,3
135,4,50.99,14.67,0.448,6,10,56.9,86.0,4
135,5,61.76,14.97,-0.059,31,9,60.9,129.9,5
136,1,32.28,13.0,-2.273,19,4,62.7,89.9,1
136,2,26.89,14.95,1.743,44,1,48.1,84.0,2
136,3,55.57,15.65,1.616,39,8,64.3,87.1,3
136,4,11.24,12.71,0.8,27,7,13.0,70.8,4
136,5,206.32,11.99,-3.418,10,5,63.4,55.6,5
137,1,24.49,10.82,-1.946,26,10,43.6,25.0,1
137,2,65.44,15.01,0.608,19,5,58.3,68.4,2
137,3,35.05,15.29,-1.074,39,7,40.3,178.9,3
137,4,24.86,13.79,-0.462,3,5,30.1,114.3,4
137,5,70.18,13.68,-2.202,45,8,55.1,155.9,5
138,1,19.8,13.51,0.384,13,6,27.5,90.5,1
138,2,30.97,16.0,3.01,50,5,44.0,86.0,2
138,3,25.07,14.65,0.647,28,9,37.8,151.5,3
138,4,46.81,16.52,1.942,20,2,47.4,111.3,4
138,5,58.0,16.41,1.755,28,1,62.0,71.3,5
139,1,21.93,13.58,-0.716,8,8,42.7,119.0,1
139,2,41.15,15.27,-0.371,41,3,54.7,137.5,2
139,3,69.52,17.45,2.941,39,7,61.1,57.2,3
139,4,36.28,16.03,1.465,1,10,40.9,113.9,4
139,5,38.3,14.48,1.922,3,8,41.1,59.1,5
140,1,55.11,16.44,0.333,13,6,70.5,135.9,1
140,2,38.59,13.57,-0.784,28,10,48.8,106.9,2
140,3,59.52,14.96,-0.54,49,9,57.6,118.9,3
140,4,46.39,16.95,2.755,25,7,57.5,93.5,4
140,5,40.8,12.0,-0.002,33,10,32.0,46.6,5
141,1,25.59,15.46,2.495,38,5,38.6,86.8,1
141,2,30.16,16.45,2.81,6,8,55.6,127.9,2
141,3,21.9,15.15,1.841,44,2,19.0,159.8,3
141,4,30.4,15.92,1.607,45,7,46.8,108.5,4
141,5,22.95,16.14,3.394,32,4,37.0,79.4,5
142,1,59.92,14.77,-1.691,45,9,66.7,116.1,1
142,2,52.56,14.65,-0.825,47,1,55.2,125.2,2
142,3,100.77,13.42,-2.519,21,7,67.9,104.0,3
142,4,29.24,12.85,-2.995,16,6,49.4,102.1,4
142,5,66.68,14.37,-0.089,21,8,48.3,106.4,5
143,1,35.67,14.57,0.537,11,5,45.4,101.3,1
143,2,24.99,15.07,1.011,37,1,42.5,108.9,2
143,3,136.11,16.08,-1.395,36,1,90.3,154.8,3
143,4,72.89,13.37,-0.826,35,9,62.1,39.0,4
143,5,11.85,14.24,1.693,19,10,34.0,92.8,5
144,1,86.07,13.26,-2.921,20,6,89.6,72.0,1
144,2,50.15,14.66,0.025,18,10,43.9,135.4,2
144,3,38.21,15.8,2.612,47,5,54.8,95.8,3
144,4,79.23,13.9,-0.531,41,1,64.1,116.8,4
144,5,33.07,12.81,-0.842,49,6,26.9,142.8,5
145,1,26.08,15.85,2.486,14,6,37.6,67.6,1
145,2,81.09,13.16,-2.827,15,3,74.7,84.2,2
145,3,42.61,13.57,-1.608,31,8,46.6,139.7,3
145,4,87.83,12.85,-1.531,1,1,65.0,66.4,4
145,5,50.27,15.68,1.388,3,1,43.2,85.2,5
146,1,64.55,10.69,-3.208,16,6,48.6,52.0,1
146,2,67.3,18.18,2.467,23,10,76.8,140.9,2
146,3,49.22,13.45,-0.053,11,1,56.6,82.6,3
146,4,39.35,15.0,2.092,12,6,44.8,110.5,4
146,5,52.09,16.73,2.482,10,1,39.7,120.3,5
147,1,37.33,13.23,-1.571,32,6,41.1,75.9,1
147,2,54.49,14.42,0.037,16,3,68.6,42.9,2
147,3,37.79,14.57,-0.456,8,8,61.5,93.4,3
147,4,40.5,14.39,-0.131,38,6,32.8,92.9,4
147,5,84.47,13.98,-1.139,12,1,51.3,98.2,5
148,1,22.18,16.1,2.228,24,5,49.0,98.4,1
148,2,39.64,14.38,-0.372,28,8,54.7,85.0,2
148,3,45.44,13.72,-0.668,8,3,40.9,83.9,3
148,4,72.74,17.59,2.247,28,6,66.5,108.9,4
148,5,27.34,14.92,1.672,36,5,50.0,75.3,5
149,1,28.55,15.28,0.575,26,6,55.6,97.1,1
149,2,38.18,12.65,-0.785,8,10,38.2,83.1,2
149,3,29.96,16.48,2.929,50,1,39.0,108.9,3
149,4,191.68,15.73,-2.114,28,7,89.9,133.3,4
149,5,117.27,19.25,2.145,28,9,77.0,134.5,5
150,1,35.06,16.46,1.253,37,2,49.0,138.7,1
150,2,97.07,13.47,-2.533,41,10,73.0,90.0,2
150,3,60.35,15.13,0.148,36,5,68.2,92.5,3
150,4,50.05,10.87,-2.641,27,10,40.6,61.9,4
150,5,47.78,13.03,-0.696,17,4,39.1,89.7,5
151,1,74.44,15.44,0.56,9,6,60.0,90.8,1
151,2,38.35,13.09,-2.029,33,6,53.9,81.5,2
151,3,73.54,9.5,-4.696,20,2,44.0,81.3,3
151,4,60.64,14.19,-0.256,13,2,60.8,49.1,4
151,5,38.09,12.74,0.429,28,4,28.4,59.7,5
152,1,39.72,13.65,-0.754,48,1,51.7,101.3,1
152,2,34.38,13.96,-0.031,29,9,31.4,102.5,2
152,3,23.44,13.34,-0.359,13,7,31.9,114.5,3
152,4,44.0,12.44,-2.035,46,7,39.4,92.2,4
152,5,55.65,18.13,3.894,35,3,55.4,100.3,5
153,1,21.56,15.59,0.634,6,3,39.9,137.5,1
153,2,27.43,13.56,-0.852,18,1,31.7,98.4,2
153,3,86.37,12.39,-1.65,5,3,57.2,81.0,3
153,4,88.45,14.37,-0.795,47,3,72.4,64.3,4
153,5,94.22,14.57,-0.73,25,4,59.6,123.9,5
154,1,57.6,15.04,0.076,2,4,77.0,48.9,1
154,2,45.66,16.09,2.292,10,3,71.1,74.8,2
154,3,50.37,13.19,-1.609,30,10,42.7,112.6,3
154,4,55.32,13.12,0.355,50,8,59.5,42.8,4
154,5,28.57,15.21,1.599,45,8,48.6,81.6,5
155,1,48.0,14.23,-1.348,5,1,65.9,103.9,1
155,2,64.81,12.9,-1.359,33,7,48.6,88.5,2
155,3,57.31,10.8,-3.018,1,2,38.2,70.5,3
155,4,49.72,17.58,3.362,18,1,70.6,82.2,4
155,5,40.17,15.13,1.016,32,3,54.8,124.5,5
156,1,28.93,13.5,-1.141,47,4,40.0,154.9,1
156,2,48.44,13.42,-1.227,49,6,42.5,104.2,2
156,3,35.59,11.67,-2.063,11,10,40.0,40.4,3
156,4,29.97,14.72,0.314,21,5,35.0,117.0,4
156,5,43.24,12.29,-0.684,26,4,42.8,88.1,5
157,1,41.26,13.25,-1.835,25,8,55.6,67.1,1
157,2,54.95,13.56,-1.543,22,4,51.0,76.0,2
157,3,35.62,14.51,1.451,27,10,43.4,77.3,3
157,4,88.21,13.78,-0.763,49,2,72.4,57.7,4
157,5,37.8,10.79,-2.456,13,3,19.8,98.1,5
158,1,41.85,16.1,0.129,33,6,54.6,154.8,1
158,2,55.56,12.57,-1.372,34,8,47.9,67.0,2
158,3,23.08,16.02,1.292,41,8,35.4,153.9,3
158,4,53.56,16.68,3.014,35,9,55.5,106.2,4
158,5,91.37,10.72,-3.875,1,7,46.7,97.2,5
159,1,105.33,13.81,-1.414,21,2,68.7,90.3,1
159,2,41.06,14.38,0.277,48,8,63.0,75.8,2
159,3,88.46,16.18,-0.153,6,7,78.6,108.8,3
159,4,23.53,16.46,2.504,28,8,42.8,115.7,4
159,5,66.65,14.3,-0.039,17,3,70.9,27.2,5
160,1,22.31,16.02,0.409,5,7,32.5,176.3,1
160,2,19.37,14.03,0.862,31,10,48.3,45.7,2
160,3,50.09,11.89,-1.362,5,9,43.0,84.3,3
160,4,67.41,14.08,1.03,38,3,59.0,23.3,4
160,5,63.43,15.27,0.811,3,10,58.7,92.0,5
161,1,19.46,13.77,0.206,23,6,36.5,86.2,1
161,2,66.78,11.12,-3.836,37,2,59.9,84.6,2
161,3,74.13,14.11,-1.522,37,2,44.3,109.1,3
161,4,30.35,13.79,0.371,10,5,37.7,92.7,4
161,5,44.16,14.43,-0.19,10,5,49.8,116.2,5
162,1,9.4,13.54,1.498,19,7,27.8,62.9,1
162,2,72.83,16.29,1.514,17,2,64.0,102.3,2
162,3,30.83,13.65,0.689,21,7,49.2,81.0,3
162,4,42.74,16.09,1.514,14,5,49.5,88.9,4
162,5,93.5,15.27,1.0,9,6,48.7,108.1,5
163,1,79.59,14.94,-1.053,46,8,74.7,84.9,1
163,2,81.82,15.39,-0.012,1,10,72.8,96.8,2
163,3,80.57,12.72,-2.198,45,4,70.3,65.4,3
163,4,46.05,16.89,2.987,13,7,48.7,132.9,4
163,5,47.67,11.21,-2.509,4,6,33.3,121.9,5
164,1,59.09,11.04,-4.168,1,10,49.8,103.0,1
164,2,17.56,17.52,4.241,49,2,54.7,92.7,2
164,3,64.89,15.65,-0.186,40,8,62.2,96.9,3
164,4,56.99,16.88,1.79,32,10,54.7,132.2,4
164,5,67.18,16.1,1.466,34,9,34.6,119.7,5
165,1,27.68,15.67,2.091,28,5,42.0,132.7,1
165,2,30.85,14.82,1.182,31,10,40.6,89.7,2
165,3,56.22,16.46,1.195,8,4,58.1,114.5,3
165,4,96.72,11.99,-4.68,39,6,58.5,135.7,4
165,5,55.67,12.89,-1.927,26,8,60.4,72.2,5
166,1,79.31,9.88,-5.256,34,3,54.5,70.3,1
166,2,16.83,11.13,-1.64,3,10,19.1,108.3,2
166,3,29.89,10.97,-1.066,50,1,24.1,63.0,3
166,4,35.04,13.39,-0.233,12,4,47.9,45.5,4
166,5,62.34,13.41,-1.895,1,4,51.5,135.2,5
167,1,55.72,15.43,-0.705,44,1,68.8,140.5,1
167,2,42.2,12.67,-1.036,5,9,51.2,64.6,2
167,3,29.12,13.01,0.691,30,3,35.4,57.0,3
167,4,67.43,15.12,1.518,30,5,59.9,80.4,4
167,5,48.72,16.34,0.428,17,6,49.7,137.6,5
168,1,39.97,14.02,1.261,48,8,44.0,87.7,1
168,2,17.4,13.95,0.382,47,6,25.8,102.8,2
168,3,43.38,17.24,2.374,23,3,51.3,109.7,3
168,4,33.51,17.75,3.728,15,6,53.4,105.2,4
168,5,91.82,10.81,-4.893,37,1,35.1,144.8,5
169,1,47.04,16.59,2.266,21,4,61.2,78.4,1
169,2,51.34,12.6,-2.579,14,6,59.8,96.9,2
169,3,70.67,15.62,0.372,2,7,50.7,107.0,3
169,4,52.91,15.5,0.523,11,10,50.2,98.5,4
169,5,57.01,15.66,1.217,39,3,64.2,63.4,5
170,1,43.04,12.97,-0.102,38,9,55.5,55.8,1
170,2,21.06,13.3,-0.01,34,7,39.5,55.2,2
170,3,26.99,15.88,0.687,38,1,47.0,121.8,3
170,4,87.61,14.28,-0.692,50,2,58.4,75.4,4
170,5,24.72,10.63,-3.799,34,1,19.5,114.1,5
171,1,17.7,13.37,-0.004,18,9,36.0,102.6,1
171,2,70.58,13.05,-1.498,30,9,60.2,70.8,2
171,3,120.55,14.31,-1.669,15,7,68.1,71.5,3
171,4,112.51,14.29,-1.863,27,10,65.3,104.0,4
171,5,199.87,12.15,-3.943,34,3,63.4,102.3,5
172,1,83.02,14.34,-0.799,38,5,51.9,114.8,1
172,2,20.63,13.38,0.002,33,4,34.6,86.3,2
172,3,33.99,14.9,1.536,24,7,47.1,74.6,3
172,4,15.77,11.99,-1.181,15,9,20.1,103.3,4
172,5,49.79,20.32,3.155,30,2,69.5,142.6,5
173,1,33.9,13.44,1.168,42,8,37.7,43.7,1
173,2,45.72,10.95,-2.242,17,9,42.0,76.0,2
173,3,112.85,14.67,-0.977,5,10,65.9,117.7,3
173,4,15.45,16.85,4.043,29,10,25.8,106.5,4
173,5,25.85,15.44,1.52,4,9,32.2,118.2,5
174,1,53.75,13.12,-1.054,10,10,54.0,87.1,1
174,2,59.4,15.26,1.785,17,7,57.8,51.6,2
174,3,31.04,13.72,-2.522,10,9,48.9,150.1,3
174,4,49.14,14.16,-1.105,17,9,49.4,132.5,4
174,5,146.43,11.23,-4.66,20,3,69.0,99.3,5
175,1,55.31,15.1,1.207,24,4,59.5,74.8,1
175,2,71.26,13.51,-2.331,5,2,57.5,85.3,2
175,3,60.48,14.86,-0.161,34,10,61.6,106.9,3
175,4,38.15,11.56,-3.093,6,3,45.5,92.5,4
175,5,74.65,15.47,0.401,2,5,82.6,99.6,5
176,1,14.61,13.48,-0.148,13,5,15.4,148.3,1
176,2,70.9,15.18,-2.948,43,6,71.9,127.7,2
176,3,48.67,14.53,-0.955,43,7,63.5,64.9,3
176,4,68.2,15.15,0.266,48,7,53.7,102.3,4
176,5,35.12,15.66,0.89,11,1,51.2,84.4,5
177,1,22.78,17.34,3.167,47,2,47.7,108.9,1
177,2,69.48,18.51,2.436,23,9,66.6,98.1,2
177,3,38.33,15.4,-1.39,16,10,49.4,189.0,3
177,4,42.41,13.78,-1.414,31,2,39.1,112.9,4
177,5,103.38,11.75,-2.861,11,6,63.5,96.0,5
178,1,82.76,15.39,-2.019,16,1,73.8,155.3,1
178,2,22.53,14.33,1.72,8,3,21.1,106.2,2
178,3,145.16,13.12,-3.178,4,2,85.4,54.4,3
178,4,21.84,13.54,-0.31,40,3,34.4,96.3,4
178,5,25.83,14.25,-0.603,4,5,35.6,118.4,5
179,1,26.09,13.19,-1.516,25,10,31.3,114.5,1
179,2,39.64,12.23,-2.605,3,6,50.0,130.2,2
179,3,53.82,9.76,-3.789,32,9,30.8,104.6,3
179,4,42.18,11.54,-2.587,3,10,32.6,102.5,4
179,5,24.34,13.23,-0.166,27,4,39.7,57.9,5
180,1,61.77,16.96,1.195,29,7,52.1,145.9,1
180,2,32.22,17.07,3.224,32,6,53.5,90.8,2
180,3,62.5,15.67,0.669,50,2,68.6,70.6,3
180,4,84.65,18.39,1.186,19,10,68.3,178.8,4
180,5,67.38,18.88,3.216,21,8,65.4,150.4,5
181,1,40.3,14.97,0.677,5,7,46.1,86.6,1
181,2,12.2,13.83,1.966,18,7,22.4,43.6,2
181,3,32.0,12.15,-0.759,28,8,22.1,78.4,3
181,4,79.65,18.17,1.443,42,1,65.3,147.4,4
181,5,61.31,14.91,0.42,22,1,62.7,105.3,5
182,1,29.29,13.69,-0.484,21,8,40.7,59.5,1
182,2,26.12,17.0,3.094,6,4,28.4,123.5,2
182,3,37.12,12.79,-2.406,1,5,34.3,93.7,3
182,4,66.03,12.12,-1.72,5,8,52.6,80.5,4
182,5,60.38,16.05,2.355,41,5,52.6,82.8,5
183,1,60.11,17.92,1.942,12,10,65.6,139.2,1
183,2,28.84,14.59,0.025,26,4,43.2,116.4,2
183,3,40.5,13.77,0.679,46,6,46.3,55.4,3
183,4,90.94,16.62,1.035,34,5,66.9,111.0,4
